link,title,maker,country,cc,country_raw
https://zknives.com/knives/steels/5155.shtml,"AISI 5155 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/5160.shtml,"AISI 5160 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/51crmnv4.shtml,"DIN 51CrMnV4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/5180.shtml,"AISI 5180 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/51crmov4.shtml,"DIN 51CrMoV4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/51vcr11a.shtml,"STAS 51VCr11A Knife SteelComposition Analysis Graph, Equivalents And Overview",STAS,Romania,RO,Romania(RO)
https://zknives.com/knives/steels/51cv4.shtml,"AFNOR 51CV4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/51crv4.shtml,"DIN 51CrV4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/52100_vac-arc.shtml,"Latrobe 52100 VAC-ARC Knife SteelComposition Analysis Graph, Equivalents And Overview",Latrobe,США,US,United States(US)
https://zknives.com/knives/steels/52100.shtml,"AISI 52100 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/52100mod1.shtml,"AISI 52100Mod1 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/52100mod2.shtml,"AISI 52100Mod2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/52100mod3.shtml,"AISI 52100Mod3 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/52100mod4.shtml,"AISI 52100Mod4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/527a60.shtml,"BS 527A60 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/527h60.shtml,"BS 527H60 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/528.shtml,"Barworth Flockton 528 Knife SteelComposition Analysis Graph, Equivalents And Overview",Barworth Flockton,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/52scb5.shtml,"Ferlat Acciai 52SCB5 Knife SteelComposition Analysis Graph, Equivalents And Overview",Ferlat Acciai,Италия,IT,Italy(IT)
https://zknives.com/knives/steels/530a40.shtml,"BS 530A40 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/52sicrni5.shtml,"UNI 52SiCrNi5 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Италия,IT,Italy(IT)
https://zknives.com/knives/steels/530h40.shtml,"BS 530H40 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/530m40.shtml,"BS 530M40 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/535a99.shtml,"BS 535A99 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/534a99.shtml,"BS 534A99 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/54nicrmov6.shtml,"DIN 54NiCrMoV6 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/54sicr6.shtml,"DIN 54SiCr6 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/55.shtml,"GB 55 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/55c2.shtml,"GOST 55C2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/55c3.shtml,"AFNOR 55C3 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/55c8.shtml,"IS 55C8 Knife SteelComposition Analysis Graph, Equivalents And Overview",IS,India,IN,India(IN)
https://zknives.com/knives/steels/55cr3.shtml,"DIN 55Cr3 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/55crmna.shtml,"GB 55CrMnA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/55cndv4.shtml,"AFNOR 55CNDV4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/55crnimov.shtml,"Trinec 55CrNiMoV Knife SteelComposition Analysis Graph, Equivalents And Overview",Trinec,Чехия,CZ,Czech Republic(CZ)
https://zknives.com/knives/steels/55crnimov5.shtml,"EN 55CrNiMoV5 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Европа,EU,European Union(EU)
https://zknives.com/knives/steels/55ncdv7.shtml,"AFNOR 55NCDV7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/55mocrni16.shtml,"STAS 55MoCrNi16 Knife SteelComposition Analysis Graph, Equivalents And Overview",STAS,Romania,RO,Romania(RO)
https://zknives.com/knives/steels/55nicrmov6.shtml,"DIN 55NiCrMoV6 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/55nicrmov6g.shtml,"DIN 55NiCrMoV6G Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/55s2.shtml,"GOST 55S2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/55nicrmov7.shtml,"EN 55NiCrMoV7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Европа,EU,European Union(EU)
https://zknives.com/knives/steels/55s7.shtml,"AISI 55S7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/55si2mn.shtml,"GB 55Si2Mn Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/55si7rr.shtml,"AFNOR 55Si7RR Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/55si7.shtml,"DIN 55Si7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/55si.shtml,"EN 55Si Knife SteelComposition Analysis Graph, Equivalents And Overview",,Европа,EU,European Union(EU)
https://zknives.com/knives/steels/55wc20.shtml,"AFNOR 55WC20 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/55vmocrni16.shtml,"STAS 55VMoCrNi16 Knife SteelComposition Analysis Graph, Equivalents And Overview",STAS,Romania,RO,Romania(RO)
https://zknives.com/knives/steels/55si8.shtml,"UNI 55Si8 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Италия,IT,Italy(IT)
https://zknives.com/knives/steels/56nicrmov7ku.shtml,"UNI 56NiCrMoV7KU Knife SteelComposition Analysis Graph, Equivalents And Overview",,Италия,IT,Italy(IT)
https://zknives.com/knives/steels/56d.shtml,"BS 56D Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/56nicrmov7.shtml,"DIN 56NiCrMoV7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/56a.shtml,"BS 56A Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/56si17a.shtml,"STAS 56Si17A Knife SteelComposition Analysis Graph, Equivalents And Overview",STAS,Romania,RO,Romania(RO)
https://zknives.com/knives/steels/56si7.shtml,"DIN 56Si7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/56sc7.shtml,"AFNOR 56SC7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/58crv4.shtml,"DIN 58CrV4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/58e.shtml,"BS 58E Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/58j.shtml,"BS 58J Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/58m.shtml,"BS 58M Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/59crv4.shtml,"DIN 59CrV4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/58wcr9ku.shtml,"UNI 58WCr9KU Knife SteelComposition Analysis Graph, Equivalents And Overview",,Италия,IT,Italy(IT)
https://zknives.com/knives/steels/5c2.shtml,"GOST 5C2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5chgm.shtml,"GOST 5CHGM Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5cr14mov.shtml,"GB 5Cr14MoV Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5cr15mov.shtml,"GB 5Cr15MoV Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5cr3mn1simo1.shtml,"GB 5Cr3Mn1SiMo1 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5cr3mn1simo1v.shtml,"GB 5Cr3Mn1SiMo1V Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5cr5wmovsi.shtml,"GB 5Cr5WMoVSi Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5crmnmo.shtml,"GB 5CrMnMo Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5crnimo.shtml,"GB 5CrNiMo Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5crw2si.shtml,"GB 5CrW2Si Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/5kh3m2f.shtml,"GOST 5KH3M2F Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5hw2sf.shtml,"GOST 5HW2SF Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5hnm.shtml,"GOST 5HNM Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5khgm.shtml,"GOST 5KHGM Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5khnm.shtml,"GOST 5KHNM Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5khnvs.shtml,"GOST 5KHNVS Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5khma.shtml,"GOST 5KHMA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5khv2sf.shtml,"GOST 5KHV2SF Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5xgm.shtml,"GOST 5XGM Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5s2.shtml,"GOST 5S2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5xma.shtml,"GOST 5XMA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5x3m2f.shtml,"GOST 5X3M2F Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5xnm.shtml,"GOST 5XNM Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/5xnvs.shtml,"GOST 5XNVS Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/6-5-3.shtml,"UNE 6-5-3 Knife SteelComposition Analysis Graph, Equivalents And Overview",UNE,Испания,ES,Spain(ES)
https://zknives.com/knives/steels/6-5-2-5.shtml,"UNE 6-5-2-5 Knife SteelComposition Analysis Graph, Equivalents And Overview",UNE,Испания,ES,Spain(ES)
https://zknives.com/knives/steels/60_nitinol_pm.shtml,"Crucible 60 NiTiNOL PM Knife SteelComposition Analysis Graph, Equivalents And Overview",Crucible,США,US,United States(US)
https://zknives.com/knives/steels/60c2.shtml,"GOST 60C2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/609.shtml,"Allegheny Ludlum 609 Knife SteelComposition Analysis Graph, Equivalents And Overview",Allegheny Ludlum,США,US,United States(US)
https://zknives.com/knives/steels/60.shtml,"BS 60 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/60c2a.shtml,"GOST 60C2A Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/60c4.shtml,"IS 60C4 Knife SteelComposition Analysis Graph, Equivalents And Overview",IS,India,IN,India(IN)
https://zknives.com/knives/steels/60crmov18-5.shtml,"Dorrenberg 60CrMoV18-5 Knife SteelComposition Analysis Graph, Equivalents And Overview",Dorrenberg,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60cr3.shtml,"DIN 60Cr3 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60crmo3-3.shtml,"DIN 60CrMo3-3 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60g.shtml,"GOST 60G Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/60ga.shtml,"GOST 60GA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/60crmna.shtml,"GB 60CrMnA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/60mncrti4.shtml,"DIN 60MnCrTi4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60khgs.shtml,"GOST 60KHGS Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/60mnsicr4.shtml,"DIN 60MnSiCr4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60s2ch.shtml,"GOST 60S2Ch Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/60s2kh.shtml,"GOST 60S2KH Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/60ni20.shtml,"DIN 60Ni20 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60si7.shtml,"DIN 60Si7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60s7.shtml,"AFNOR 60S7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/60s2x.shtml,"GOST 60S2X Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/60si2cra.shtml,"GB 60Si2CrA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/60wcrv7.shtml,"DIN 60WCrV7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60si8.shtml,"AFNOR 60Si8 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/60simo8-4.shtml,"DIN 60SiMo8-4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/60wcrv8.shtml,"EN 60WCrV8 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Европа,EU,European Union(EU)
https://zknives.com/knives/steels/60xgs.shtml,"GOST 60XGS Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/6168crv.shtml,"6168CrV Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/619.shtml,"Longhai Steel 619 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/62crmov6.shtml,"DIN 62CrMoV6 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/61sc7.shtml,"AFNOR 61SC7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/6150.shtml,"AISI 6150 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/62simncr4.shtml,"DIN 62SiMnCr4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/653m31.shtml,"UNI 653M31 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Италия,IT,Italy(IT)
https://zknives.com/knives/steels/65.shtml,"GOST 65 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/6542.shtml,"Cooks Steels 6542 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/65g.shtml,"GOST 65G Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/6582.shtml,"Buderus Edelstahlwerke 6582 Knife SteelComposition Analysis Graph, Equivalents And Overview",Buderus Edelstahlwerke,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/65kh13.shtml,"GOST 65KH13 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/65mn.shtml,"GB 65Mn Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/65ga.shtml,"GOST 65GA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/65mncr4.shtml,"DIN 65MnCr4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/65s7.shtml,"AFNOR 65S7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Франция,FR,France(FR)
https://zknives.com/knives/steels/65x13.shtml,"GOST 65X13 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/66hs.shtml,"Bethlehem 66HS Knife SteelComposition Analysis Graph, Equivalents And Overview",Bethlehem,США,US,United States(US)
https://zknives.com/knives/steels/66mn4.shtml,"DIN 66Mn4 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/67chisel.shtml,"Bethlehem 67Chisel Knife SteelComposition Analysis Graph, Equivalents And Overview",Bethlehem,США,US,United States(US)
https://zknives.com/knives/steels/67.shtml,"Universal Cyclops 67 Knife SteelComposition Analysis Graph, Equivalents And Overview",Universal Cyclops,США,US,United States(US)
https://zknives.com/knives/steels/67ck.shtml,"DIN 67Ck Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/67tap.shtml,"Bethlehem 67Tap Knife SteelComposition Analysis Graph, Equivalents And Overview",Bethlehem,США,US,United States(US)
https://zknives.com/knives/steels/68ga.shtml,"GOST 68GA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/67sicr5.shtml,"DIN 67SiCr5 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/68cr17.shtml,"GB 68Cr17 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/69s.shtml,"Carrs Tool Steels 69S Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/6a.shtml,"Aichi 6A Knife SteelComposition Analysis Graph, Equivalents And Overview",Aichi,Япония,JP,Japan(JP)
https://zknives.com/knives/steels/6c27.shtml,"Sandvik 6C27 Knife SteelComposition Analysis Graph, Equivalents And Overview",Sandvik,Швеция,SE,Sweden(SE)
https://zknives.com/knives/steels/6chv2s.shtml,"GOST 6ChV2S Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/6cr14mov.shtml,"Ahonest Changjiang 6Cr14MoV Knife SteelComposition Analysis Graph, Equivalents And Overview",Ahonest Changjiang,Китай,CN,China(CN)
https://zknives.com/knives/steels/6cr13.shtml,"GB 6Cr13 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/6cr14.shtml,"Ahonest Changjiang 6Cr14 Knife SteelComposition Analysis Graph, Equivalents And Overview",Ahonest Changjiang,Китай,CN,China(CN)
https://zknives.com/knives/steels/6crmnsi2mo1v.shtml,"GB 6CrMnSi2Mo1V Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/6f7.shtml,"AISI 6F7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,США,US,United States(US)
https://zknives.com/knives/steels/6crw2si.shtml,"GB 6CrW2SI Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/6crmnsi2mo1.shtml,"GB 6CrMnSi2Mo1 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Китай,CN,China(CN)
https://zknives.com/knives/steels/6khv2.shtml,"GOST 6KHV2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/6n6m-2.shtml,"Disston-Sons 6N6M-2 Knife SteelComposition Analysis Graph, Equivalents And Overview",Disston-Sons,США,US,United States(US)
https://zknives.com/knives/steels/7-4-2-5.shtml,"UNE 7-4-2-5 Knife SteelComposition Analysis Graph, Equivalents And Overview",UNE,Испания,ES,Spain(ES)
https://zknives.com/knives/steels/705.shtml,"Assab 705 Knife SteelComposition Analysis Graph, Equivalents And Overview",Assab,Швеция,SE,Sweden(SE)
https://zknives.com/knives/steels/70.shtml,"GOST 70 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/708h45.shtml,"BS 708H45 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/708m40.shtml,"BS 708M40 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/709.shtml,"Assab 709 Knife SteelComposition Analysis Graph, Equivalents And Overview",Assab,Швеция,SE,Sweden(SE)
https://zknives.com/knives/steels/70hs.shtml,"BS 70HS Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/70kh16mfs-sh.shtml,"Prommet-Stal 70KH16MFS-SH Knife SteelComposition Analysis Graph, Equivalents And Overview",Prommet-Stal,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/70cs.shtml,"BS 70CS Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/70kh16mfs.shtml,"Prommet-Stal 70KH16MFS Knife SteelComposition Analysis Graph, Equivalents And Overview",Prommet-Stal,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/70mn3.shtml,"DIN 70Mn3 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/70s2kha.shtml,"GOST 70S2KHA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/70mnmocr8.shtml,"DIN 70MnMoCr8 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/70s2ha.shtml,"GOST 70S2HA Knife SteelComposition Analysis Graph, Equivalents And Overview",,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/70x16mfs-sh.shtml,"Prommet-Stal 70X16MFS-SH Knife SteelComposition Analysis Graph, Equivalents And Overview",Prommet-Stal,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/70x16mfs.shtml,"Prommet-Stal 70X16MFS Knife SteelComposition Analysis Graph, Equivalents And Overview",Prommet-Stal,Россия,RU,Russia(RU)
https://zknives.com/knives/steels/718.shtml,"Assab 718 Knife SteelComposition Analysis Graph, Equivalents And Overview",Assab,Швеция,SE,Sweden(SE)
https://zknives.com/knives/steels/71-alloy.shtml,"Bethlehem 71-Alloy Knife SteelComposition Analysis Graph, Equivalents And Overview",Bethlehem,США,US,United States(US)
https://zknives.com/knives/steels/71si7.shtml,"DIN 71Si7 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/7210.shtml,"Assab 7210 Knife SteelComposition Analysis Graph, Equivalents And Overview",Assab,Швеция,SE,Sweden(SE)
https://zknives.com/knives/steels/72nicrmo4-2.shtml,"DIN 72NiCrMo4-2 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Германия,DE,Germany(DE)
https://zknives.com/knives/steels/735a50.shtml,"BS 735A50 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/735a51.shtml,"BS 735A51 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
https://zknives.com/knives/steels/735h51.shtml,"BS 735H51 Knife SteelComposition Analysis Graph, Equivalents And Overview",,Великобритания,UK,United Kingdom(UK)
